model vertices:
f: ((0.001010,0.074710,0.006290),(0.008280,0.083370,0.003660),(-0.000690,0.075710,0.003780))
f: ((0.007060,0.084130,0.001820),(-0.000690,0.075710,0.003780),(0.008280,0.083370,0.003660))
f: ((0.007060,0.084130,0.001820),(-0.002210,0.076510,-0.003010),(-0.000690,0.075710,0.003780))
f: ((0.007060,0.084130,0.001820),(0.006020,0.084770,-0.002780),(-0.002210,0.076510,-0.003010))
f: ((-0.001500,0.076120,-0.009510),(-0.002210,0.076510,-0.003010),(0.006020,0.084770,-0.002780))
f: ((-0.001500,0.076120,-0.009510),(0.006020,0.084770,-0.002780),(0.006570,0.084550,-0.007110))
f: ((0.007500,0.084000,-0.008550),(-0.000310,0.075300,-0.011600),(0.006570,0.084550,-0.007110))
f: ((-0.001500,0.076120,-0.009510),(0.006570,0.084550,-0.007110),(-0.000310,0.075300,-0.011600))
f: ((0.020230,0.086480,-0.005490),(0.016750,0.080640,-0.009000),(0.018010,0.087170,-0.006120))
f: ((0.013050,0.081870,-0.009640),(0.018010,0.087170,-0.006120),(0.016750,0.080640,-0.009000))
f: ((0.013050,0.081870,-0.009640),(0.015520,0.087860,-0.005880),(0.018010,0.087170,-0.006120))
f: ((0.013050,0.081870,-0.009640),(0.009320,0.083120,-0.009000),(0.015520,0.087860,-0.005880))
f: ((0.014240,0.088350,-0.005640),(0.015520,0.087860,-0.005880),(0.009320,0.083120,-0.009000))
f: ((0.014240,0.088350,-0.005640),(0.009320,0.083120,-0.009000),(0.007500,0.084000,-0.008550))
f: ((0.016750,0.080640,-0.009000),(0.020230,0.086480,-0.005490),(0.018310,0.079840,-0.007770))
f: ((0.020840,0.086030,-0.004480),(0.018310,0.079840,-0.007770),(0.020230,0.086480,-0.005490))
f: ((0.020840,0.086030,-0.004480),(0.019110,0.079370,-0.005700),(0.018310,0.079840,-0.007770))
f: ((0.020840,0.086030,-0.004480),(0.021030,0.085760,-0.003080),(0.019110,0.079370,-0.005700))
f: ((0.020460,0.079130,-0.002680),(0.019110,0.079370,-0.005700),(0.021030,0.085760,-0.003080))
f: ((0.020460,0.079130,-0.002680),(0.021030,0.085760,-0.003080),(0.022000,0.085590,-0.001370))
f: ((0.020460,0.079130,-0.002680),(0.022000,0.085590,-0.001370),(0.020870,0.079180,0.000190))
f: ((0.022370,0.085580,0.000130),(0.020870,0.079180,0.000190),(0.022000,0.085590,-0.001370))
f: ((0.022370,0.085580,0.000130),(0.020660,0.079000,0.001940),(0.020870,0.079180,0.000190))
f: ((0.022370,0.085580,0.000130),(0.021870,0.085460,0.001080),(0.020660,0.079000,0.001940))
f: ((0.020660,0.079000,0.001940),(0.021870,0.085460,0.001080),(0.019300,0.079160,0.003110))
f: ((0.020510,0.085570,0.001620),(0.019300,0.079160,0.003110),(0.021870,0.085460,0.001080))
f: ((0.020510,0.085570,0.001620),(0.015250,0.080440,0.004370),(0.019300,0.079160,0.003110))
f: ((0.020510,0.085570,0.001620),(0.018130,0.086300,0.002180),(0.015250,0.080440,0.004370))
f: ((0.010530,0.082260,0.004240),(0.015250,0.080440,0.004370),(0.018130,0.086300,0.002180))
f: ((0.010530,0.082260,0.004240),(0.018130,0.086300,0.002180),(0.015660,0.087310,0.001930))
f: ((0.010530,0.082260,0.004240),(0.015660,0.087310,0.001930),(0.008280,0.083370,0.003660))
f: ((0.014320,0.087930,0.001400),(0.008280,0.083370,0.003660),(0.015660,0.087310,0.001930))
f: ((0.008280,0.083370,0.003660),(0.014320,0.087930,0.001400),(0.007060,0.084130,0.001820))
f: ((0.013640,0.088350,0.000140),(0.007060,0.084130,0.001820),(0.014320,0.087930,0.001400))
f: ((0.013640,0.088350,0.000140),(0.006020,0.084770,-0.002780),(0.007060,0.084130,0.001820))
f: ((0.013640,0.088350,0.000140),(0.013110,0.088710,-0.002410),(0.006020,0.084770,-0.002780))
f: ((0.006570,0.084550,-0.007110),(0.006020,0.084770,-0.002780),(0.013110,0.088710,-0.002410))
f: ((0.006570,0.084550,-0.007110),(0.013110,0.088710,-0.002410),(0.013550,0.088630,-0.004750))
f: ((0.006570,0.084550,-0.007110),(0.013550,0.088630,-0.004750),(0.007500,0.084000,-0.008550))
f: ((0.014240,0.088350,-0.005640),(0.007500,0.084000,-0.008550),(0.013550,0.088630,-0.004750))
f: ((0.022560,0.089140,-0.002020),(0.020840,0.086030,-0.004480),(0.022640,0.089280,-0.002880))
f: ((0.020230,0.086480,-0.005490),(0.022640,0.089280,-0.002880),(0.020840,0.086030,-0.004480))
f: ((0.022280,0.089060,-0.001060),(0.021030,0.085760,-0.003080),(0.022560,0.089140,-0.002020))
f: ((0.020840,0.086030,-0.004480),(0.022560,0.089140,-0.002020),(0.021030,0.085760,-0.003080))
f: ((0.021030,0.085760,-0.003080),(0.022280,0.089060,-0.001060),(0.022000,0.085590,-0.001370))
f: ((0.022910,0.089010,-0.000220),(0.022000,0.085590,-0.001370),(0.022280,0.089060,-0.001060))
f: ((0.022910,0.089010,-0.000220),(0.022370,0.085580,0.000130),(0.022000,0.085590,-0.001370))
f: ((0.022910,0.089010,-0.000220),(0.023260,0.088990,0.000390),(0.022370,0.085580,0.000130))
f: ((0.022450,0.088930,0.000790),(0.021870,0.085460,0.001080),(0.023260,0.088990,0.000390))
f: ((0.022370,0.085580,0.000130),(0.023260,0.088990,0.000390),(0.021870,0.085460,0.001080))
f: ((0.021870,0.085460,0.001080),(0.022450,0.088930,0.000790),(0.020510,0.085570,0.001620))
f: ((0.021020,0.088990,0.000810),(0.020510,0.085570,0.001620),(0.022450,0.088930,0.000790))
f: ((0.021020,0.088990,0.000810),(0.018130,0.086300,0.002180),(0.020510,0.085570,0.001620))
f: ((0.021020,0.088990,0.000810),(0.019910,0.089230,0.000750),(0.018130,0.086300,0.002180))
f: ((0.015660,0.087310,0.001930),(0.018130,0.086300,0.002180),(0.019910,0.089230,0.000750))
f: ((0.015660,0.087310,0.001930),(0.019910,0.089230,0.000750),(0.019070,0.089510,0.000340))
f: ((0.015660,0.087310,0.001930),(0.019070,0.089510,0.000340),(0.014320,0.087930,0.001400))
f: ((0.018450,0.089710,-0.000210),(0.014320,0.087930,0.001400),(0.019070,0.089510,0.000340))
f: ((0.018450,0.089710,-0.000210),(0.013640,0.088350,0.000140),(0.014320,0.087930,0.001400))
f: ((0.018450,0.089710,-0.000210),(0.018200,0.089830,-0.001020),(0.013640,0.088350,0.000140))
f: ((0.013110,0.088710,-0.002410),(0.013640,0.088350,0.000140),(0.018200,0.089830,-0.001020))
f: ((0.013110,0.088710,-0.002410),(0.018200,0.089830,-0.001020),(0.018090,0.089930,-0.002080))
f: ((0.013110,0.088710,-0.002410),(0.018090,0.089930,-0.002080),(0.013550,0.088630,-0.004750))
f: ((0.018460,0.089920,-0.002970),(0.013550,0.088630,-0.004750),(0.018090,0.089930,-0.002080))
f: ((0.018460,0.089920,-0.002970),(0.014240,0.088350,-0.005640),(0.013550,0.088630,-0.004750))
f: ((0.018460,0.089920,-0.002970),(0.018980,0.089850,-0.003470),(0.014240,0.088350,-0.005640))
f: ((0.014240,0.088350,-0.005640),(0.018980,0.089850,-0.003470),(0.015520,0.087860,-0.005880))
f: ((0.019880,0.089700,-0.003570),(0.015520,0.087860,-0.005880),(0.018980,0.089850,-0.003470))
f: ((0.019880,0.089700,-0.003570),(0.018010,0.087170,-0.006120),(0.015520,0.087860,-0.005880))
f: ((0.019880,0.089700,-0.003570),(0.021450,0.089490,-0.003510),(0.018010,0.087170,-0.006120))
f: ((0.020230,0.086480,-0.005490),(0.018010,0.087170,-0.006120),(0.021450,0.089490,-0.003510))
f: ((0.020230,0.086480,-0.005490),(0.021450,0.089490,-0.003510),(0.022640,0.089280,-0.002880))
f: ((0.023540,0.090000,-0.001860),(0.022640,0.089280,-0.002880),(0.022730,0.090000,-0.002480))
f: ((0.021450,0.089490,-0.003510),(0.022730,0.090000,-0.002480),(0.022640,0.089280,-0.002880))
f: ((0.022640,0.089280,-0.002880),(0.023540,0.090000,-0.001860),(0.022560,0.089140,-0.002020))
f: ((0.023190,0.090000,-0.001030),(0.022560,0.089140,-0.002020),(0.023540,0.090000,-0.001860))
f: ((0.023190,0.090000,-0.001030),(0.022280,0.089060,-0.001060),(0.022560,0.089140,-0.002020))
f: ((0.023190,0.090000,-0.001030),(0.022730,0.090000,-0.000250),(0.022280,0.089060,-0.001060))
f: ((0.022280,0.089060,-0.001060),(0.022730,0.090000,-0.000250),(0.022910,0.089010,-0.000220))
f: ((0.023210,0.090000,0.000260),(0.022910,0.089010,-0.000220),(0.022730,0.090000,-0.000250))
f: ((0.023210,0.090000,0.000260),(0.023260,0.088990,0.000390),(0.022910,0.089010,-0.000220))
f: ((0.023210,0.090000,0.000260),(0.023540,0.090000,0.000560),(0.023260,0.088990,0.000390))
f: ((0.023260,0.088990,0.000390),(0.023540,0.090000,0.000560),(0.022450,0.088930,0.000790))
f: ((0.022540,0.090000,0.000770),(0.022450,0.088930,0.000790),(0.023540,0.090000,0.000560))
f: ((0.022540,0.090000,0.000770),(0.021020,0.088990,0.000810),(0.022450,0.088930,0.000790))
f: ((0.022540,0.090000,0.000770),(0.021120,0.090000,0.000560),(0.021020,0.088990,0.000810))
f: ((0.019910,0.089230,0.000750),(0.021020,0.088990,0.000810),(0.021120,0.090000,0.000560))
f: ((0.019910,0.089230,0.000750),(0.021120,0.090000,0.000560),(0.020580,0.090000,0.000240))
f: ((0.019910,0.089230,0.000750),(0.020580,0.090000,0.000240),(0.019070,0.089510,0.000340))
f: ((0.020310,0.090000,-0.000250),(0.019070,0.089510,0.000340),(0.020580,0.090000,0.000240))
f: ((0.020310,0.090000,-0.000250),(0.018450,0.089710,-0.000210),(0.019070,0.089510,0.000340))
f: ((0.020310,0.090000,-0.000250),(0.019980,0.090000,-0.000850),(0.018450,0.089710,-0.000210))
f: ((0.018450,0.089710,-0.000210),(0.019980,0.090000,-0.000850),(0.018200,0.089830,-0.001020))
f: ((0.019910,0.090000,-0.001450),(0.018200,0.089830,-0.001020),(0.019980,0.090000,-0.000850))
f: ((0.019910,0.090000,-0.001450),(0.018090,0.089930,-0.002080),(0.018200,0.089830,-0.001020))
f: ((0.019910,0.090000,-0.001450),(0.019980,0.090000,-0.001920),(0.018090,0.089930,-0.002080))
f: ((0.018460,0.089920,-0.002970),(0.018090,0.089930,-0.002080),(0.019980,0.090000,-0.001920))
f: ((0.018460,0.089920,-0.002970),(0.019980,0.090000,-0.001920),(0.020310,0.090000,-0.002260))
f: ((0.018460,0.089920,-0.002970),(0.020310,0.090000,-0.002260),(0.018980,0.089850,-0.003470))
f: ((0.020770,0.090000,-0.002590),(0.018980,0.089850,-0.003470),(0.020310,0.090000,-0.002260))
f: ((0.020770,0.090000,-0.002590),(0.019880,0.089700,-0.003570),(0.018980,0.089850,-0.003470))
f: ((0.020770,0.090000,-0.002590),(0.021520,0.090000,-0.002660),(0.019880,0.089700,-0.003570))
f: ((0.021450,0.089490,-0.003510),(0.019880,0.089700,-0.003570),(0.021520,0.090000,-0.002660))
f: ((0.021450,0.089490,-0.003510),(0.021520,0.090000,-0.002660),(0.022730,0.090000,-0.002480))
